Author,Degree Centrality,Betweenness Centrality
Esther Agbosua,0.0052178450300026085,0.0
Daniela Fusco,0.0052178450300026085,0.0
Martin S O Aisien,0.0052178450300026085,0.0
Timothy Auta,0.0052178450300026085,0.0
Cristiano Lara Massara,0.0052178450300026085,0.00046371010568042496
David W Dunne,0.0052178450300026085,0.001050718978356143
Baba Camara,0.0052178450300026085,0.0
Diatou Niang,0.0052178450300026085,0.0
Babacar Gueye,0.0052178450300026085,0.0
Lydia R Leonardo,0.0052178450300026085,0.002233515449559833
Ndéye M'backé Kane,0.0052178450300026085,0.0
Boubacar Diop,0.0052178450300026085,0.0
Awa Diouf,0.0052178450300026085,0.0
J Utzinger,0.004956952778502478,5.056262494278798e-05
M Talaat,0.004956952778502478,5.6605759906455365e-06
Eleni Aklillu,0.004956952778502478,0.0026029312524407586
Yi-biao Zhou,0.004956952778502478,0.00278743490629393
Y S Li,0.004956952778502478,7.352913142488018e-05
Jian Wang,0.004956952778502478,0.00015251398522246113
Félicité F Djuikwo-Teukeng,0.004956952778502478,0.0044291770129416715
Hesham M Al-Mekhlafi,0.004956952778502478,1.697524392154641e-05
Lydia Leonardo,0.004956952778502478,5.514684856866014e-06
Zhi-Guo Cao,0.004956952778502478,0.00012137930000477758
Shi-zhu Li,0.004956952778502478,0.00018041373899639726
Li-juan Zhang,0.004956952778502478,0.00018041373899639726
Sung-Tae Hong,0.004956952778502478,3.7899274530725288e-06
Hassan Ahmed Hassan Ahmed Ismail,0.004956952778502478,3.7899274530725288e-06
Jian-Rong Dai,0.004956952778502478,5.719497739927831e-05
Hong-Jun Li,0.004956952778502478,0.000720448222886213
Chuan-Xin Yu,0.004956952778502478,0.0014119117471510074
Helena Greter,0.004696060527002348,0.0005641278502768449
Louise Y Achi,0.004696060527002348,6.615091169152132e-06
Matthias Alagi,0.004696060527002348,0.0
Nseobong M Akpan,0.004696060527002348,0.0
William E Nwachukwu,0.004696060527002348,0.0
Nishanth Parameswaran,0.004696060527002348,0.0
Martha Tongha,0.004696060527002348,0.0
S Q Zhang,0.004696060527002348,9.558787085234423e-05
Nwando Mba,0.004696060527002348,0.0
Stacie M Greby,0.004696060527002348,0.0
Lúcio M Barbosa,0.004696060527002348,1.93548904147502e-06
Jakob Zinsstag,0.004696060527002348,6.615091169152132e-06
Idrissa Talla,0.004696060527002348,0.0031458213394611237
Geoffrey N Gobert,0.004696060527002348,7.703849467744754e-05
Qing Yu,0.004696060527002348,0.00021739834023353053
Dan-dan Lin,0.004696060527002348,0.0011192767783565094
Zhe Chen,0.004696060527002348,0.00012372880649453205
Young-Ha Lee,0.004696060527002348,2.8594662220786732e-06
Justin V Remais,0.004696060527002348,0.00013604128678670923
Zhong Yang,0.004696060527002348,0.001570985117179377
Israel Tamunonengiyeofori,0.004696060527002348,0.0
Nnaemeka C Iriemenam,0.004696060527002348,0.0
McPaul I Okoye,0.004696060527002348,0.0
Ayuba B Dawurung,0.004696060527002348,0.0
Nkechi Blessing Ugboaja,0.004696060527002348,0.0
Diana L Martin,0.004696060527002348,0.0
Mahesh Swaminathan,0.004696060527002348,0.0
Ifedayo Adetifa,0.004696060527002348,0.0
Chikwe Ihekweazu,0.004696060527002348,0.0
Tian-ping Wang,0.004435168275502217,0.0008370066127198861
Shi-qing Zhang,0.004435168275502217,0.0008370066127198861
Mariama Sène,0.004435168275502217,0.0
Momar Ndao,0.004435168275502217,0.0
James W Rudge,0.004435168275502217,0.0
Alice Morrell,0.004435168275502217,0.0
Alassane Ndiaye,0.004435168275502217,0.0
Kate Hyde,0.004435168275502217,0.0
Letícia Pereira Bezerra,0.004435168275502217,0.0
Luiz Carlos Alves,0.004435168275502217,0.0
Fábio André Brayner,0.004435168275502217,0.0
Rui Li,0.004435168275502217,5.915291659351806e-05
John Paul Caesar R Delos Trinos,0.004435168275502217,9.259223957207135e-06
Glenn T Edosoa,0.004435168275502217,0.0
Sheena M Cruickshank,0.004435168275502217,0.0
Anjara M Nandimbiniaina,0.004435168275502217,0.0
Moses Arinaitwe,0.004435168275502217,5.4938935981630026e-05
Charlotte Vernet,0.004435168275502217,0.00015919640518021356
François Bessin,0.004435168275502217,0.00015919640518021356
Lamine Diawara,0.004435168275502217,0.00015919640518021356
Monique N'Diaye,0.004435168275502217,0.00015919640518021356
Isaiah Hansingo,0.004435168275502217,0.0
Lisette van Lieshout,0.004435168275502217,0.0
Richard J Hayes,0.004435168275502217,0.0
Helen Ayles,0.004435168275502217,0.0
Kwame Shanaube,0.004435168275502217,0.0
Laryssa Oliveira Silva,0.004435168275502217,0.0
João Paulo Vieira Machado,0.004435168275502217,0.0
Vicente Y Belizario,0.004435168275502217,9.259223957207135e-06
Ying-Jun Qian,0.004435168275502217,2.4533803716665477e-06
Qing-Biao Hong,0.004435168275502217,3.01413544144157e-05
Xi-Bao Huang,0.004435168275502217,0.0004600857488762459
Justin Bwalya,0.004435168275502217,0.0
Sheilla da Conceição Gomes,0.004435168275502217,0.0
Glória Isabel Lisboa da Silva,0.004435168275502217,0.0
Martha Rejane Bispo Souza,0.004435168275502217,0.0
Pedro Dantas Lima,0.004435168275502217,0.0
Joyce Mapani,0.004435168275502217,0.0
Cheikh B Fall,0.004435168275502217,0.0
Anna Borlase,0.004435168275502217,0.0
Samba D Diop,0.004435168275502217,0.0
Nicolas D Diouf,0.004435168275502217,0.0
Stefano Catalano,0.004435168275502217,0.0
Cheikh T Thiam,0.004435168275502217,0.0
Francis Klotz,0.004435168275502217,0.00015919640518021356
Patrick Dewavrin,0.004435168275502217,0.00015919640518021356
Dominique Barbier,0.004435168275502217,0.00015919640518021356
Elsa Léger,0.004435168275502217,0.0
Lucy Yasenev,0.004435168275502217,0.0
Emily L Webb,0.004435168275502217,0.0
Comfort R Phiri,0.004435168275502217,0.0
Mark Booth,0.004435168275502217,7.321922248157253e-05
Amy S Sturt,0.004435168275502217,0.0
Yun Zhang,0.004435168275502217,0.0009334114739213957
Maina Mudenda,0.004435168275502217,0.0
Maina Cheeba,0.004435168275502217,0.0
Barry Kosloff,0.004435168275502217,0.0
Souleymane Doucouré,0.004435168275502217,0.001798740418745679
Edmilson Genuíno Santos Júnior,0.004435168275502217,0.0
Rosália Elen Santos Ramos,0.004435168275502217,0.0
Mikaelly Maria Vieira de Carvalho,0.004435168275502217,0.0
Vitória Jordana Bezerra Alencar,0.004435168275502217,0.0
Ivisson Abreu Damasceno,0.004435168275502217,0.0
Suzanna C Francis,0.004435168275502217,0.0
Tine Huyse,0.004435168275502217,0.0024137979866089834
Yves-Nathan T Tian-Bi,0.004435168275502217,4.975028617708104e-05
Yasuhito Tanaka,0.004174276024002087,1.4297331110393368e-06
Lorenzo Savioli,0.004174276024002087,0.0007472738393698935
Sara M Faiad,0.004174276024002087,0.0
A H Hany,0.004174276024002087,1.167129070236193e-06
N N Mikhail,0.004174276024002087,1.167129070236193e-06
M A Abdel-Aty,0.004174276024002087,1.167129070236193e-06
Xiang-Hong Wang,0.004174276024002087,1.608546145408062e-05
M Traoré,0.004174276024002087,4.479830414589922e-05
Yingyan Zheng,0.004174276024002087,2.5287324640416216e-06
Gérard Audran,0.004174276024002087,0.0
Jérôme Boissier,0.004174276024002087,0.0
Sekeleghe A Kayuni,0.004174276024002087,9.53155407359558e-07
Françoise Benoit-Vical,0.004174276024002087,0.0
Anne Robert,0.004174276024002087,0.0
Etsuro Orito,0.004174276024002087,1.4297331110393368e-06
Chiedu F Mafiana,0.004174276024002087,0.0
Yisa Saka,0.004174276024002087,0.0
Eka I Braide,0.004174276024002087,0.0
Temitope O S Poopola,0.004174276024002087,0.0
Mukaila Kadiri,0.004174276024002087,0.0
Obiageli J Nebe,0.004174276024002087,0.0
Sunday Isiyaku,0.004174276024002087,0.0
Francisca Olamiju,0.004174276024002087,0.0
Akinola S Oluwole,0.004174276024002087,0.0
Eniola M Abe,0.004174276024002087,0.0
M Inês Neves,0.004174276024002087,0.0
Charlotte M Gower,0.004174276024002087,0.0
Khamis Rashid Suleiman,0.004174276024002087,0.0
Mtumweni Ali Muhsin,0.004174276024002087,0.0
Martin Walker,0.004174276024002087,0.0
Fatama Kabole,0.004174276024002087,0.0
Zhen Yuan Zhao,0.004174276024002087,0.0
Dan Dan Lin,0.004174276024002087,0.0
Shizhu Li,0.004174276024002087,6.342405326627526e-05
Tom Pennance,0.004174276024002087,0.0
Simon J Brooker,0.004174276024002087,7.0805830260995735e-06
Weicheng Deng,0.004174276024002087,2.5287324640416216e-06
Shengming Li,0.004174276024002087,2.5287324640416216e-06
Ying Shi,0.004174276024002087,2.5287324640416216e-06
Elainne Christine de Souza Gomes,0.004174276024002087,0.0001085235513807954
H M Hammam,0.004174276024002087,1.167129070236193e-06
I Simba Khamis,0.004174276024002087,2.456843097286938e-05
Na Zhang,0.004174276024002087,2.5287324640416216e-06
Moses Adriko,0.004174276024002087,4.857794318298626e-05
Xin Jiang Xu,0.004174276024002087,0.0
Hongqing Zhu,0.004174276024002087,0.0
Chun Li Cao,0.004174276024002087,0.0
Michel Nguyen,0.004174276024002087,0.0
Lucie Paloque,0.004174276024002087,0.0
Chinedu Egwu,0.004174276024002087,0.0
Tung H To,0.004174276024002087,0.0
